Sensor1,Sensor2,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor3
269.02985,197.3097015,25.380597,211.2707712,40.02403725,22.082306,175.2273955,149.8467985
267.85614,197.3214386,25.3571228,211.2797696,39.6285383,22.424988,174.8964506,149.5393278
268.50797,197.3149203,25.3701594,211.2747722,39.42843965,22.654419,174.6605013,149.2903419
268.51215,197.3148785,25.370243,211.2747402,39.57340675,22.50964,174.8052385,149.4349955
268.0674,197.319326,25.361348,211.2781499,39.476359,22.586674,174.732652,149.371304
267.79602,197.3220398,25.3559204,211.2802305,39.3592159,22.691605,174.6304348,149.2745144
267.53778,197.3246222,25.3507556,211.2822104,39.3232771,22.715923,174.6086992,149.2579436
267.3351,197.326649,25.346702,211.2837642,39.1107095,22.91937,174.407279,149.060577
267.16196,197.3283804,25.3432392,211.2850916,38.7764162,23.245872,174.0825084,148.7392692
266.64853,197.3335147,25.3329706,211.2890279,39.00415385,22.99503,174.3384847,149.0055141
267.10602,197.3289398,25.3421204,211.2855205,39.8627939,22.156977,175.1719628,149.8298424
267.1639,197.328361,25.343278,211.2850768,37.8138085,24.208567,173.119794,147.776516
266.6078,197.333922,25.332156,211.2893402,36.419131,25.57822,171.755702,146.423546
266.72662,197.3327338,25.3345324,211.2884292,36.5667599,25.435938,171.8967958,146.5622634
268.0613,197.319387,25.361226,211.2781967,36.7032785,25.35948,171.959907,146.598681
270.47568,197.2952432,25.4095136,211.2596865,36.9476656,25.22374,172.0715032,146.6619896
270.77344,197.2922656,25.4154688,211.2574036,37.0773368,25.107468,172.1847976,146.7693288
271.39786,197.2860214,25.4279572,211.2526164,37.1508177,25.062086,172.2239354,146.7959782
271.2645,197.287355,25.42529,211.2536388,37.0569655,25.149937,172.137418,146.712128
270.99792,197.2900208,25.4199584,211.2556826,37.0976394,25.097267,172.1927538,146.7727954
269.38788,197.3061212,25.3877576,211.2680263,36.8387406,25.283714,172.0224072,146.6346496
269.3313,197.306687,25.386626,211.26846,36.7585365,25.361372,171.945315,146.558689
267.40588,197.3259412,25.3481176,211.2832216,36.8613046,25.17196,172.1539812,146.8058636
268.69653,197.3130347,25.3739306,211.2733266,36.97735685,25.113987,172.1990477,146.8251171
270.1211,197.298789,25.402422,211.2624049,37.5334055,24.622044,172.676745,147.274323
269.23776,197.3076224,25.3847552,211.2691772,37.2911392,24.82456,172.4830624,147.0983072
268.94562,197.3105438,25.3789124,211.2714169,37.4276729,24.67488,172.6356638,147.2567514
268.89093,197.3110907,25.3778186,211.2718362,37.69858185,24.40151,172.9095807,147.5317621
268.43033,197.3156967,25.3686066,211.2753675,37.70992685,24.369438,172.9462587,147.5776521
268.79666,197.3120334,25.3759332,211.2725589,37.5773867,24.518463,172.7935704,147.4176372
268.55423,197.3144577,25.3710846,211.2744176,37.48606035,24.59888,172.7155777,147.3444931
269.5586,197.304414,25.391172,211.2667174,37.424777,24.70536,172.599054,147.207882
269.80756,197.3019244,25.3961512,211.2648087,37.3441082,24.797232,172.5046924,147.1085412
269.21515,197.3078485,25.384303,211.2693505,37.42923975,24.685442,172.6224065,147.2381035
268.95337,197.3104663,25.3790674,211.2713575,37.54638865,24.556513,172.7539533,147.3748859
269.11295,197.3088705,25.382259,211.2701341,37.95282975,24.157253,173.1516175,147.7693585
268.98798,197.3101202,25.3797596,211.2710922,37.7999411,24.304518,173.0056022,147.6258426
269.02457,197.3097543,25.3804914,211.2708116,40.24537565,21.86073,175.4490243,150.0685329
269.9275,197.300725,25.39855,211.2638892,40.2886785,21.858059,175.442666,150.044116
269.5653,197.304347,25.391306,211.266666,40.1388635,21.991575,175.312772,149.921466
269.4955,197.305045,25.38991,211.2672012,39.9626515,22.164646,175.140399,149.750489
269.7497,197.302503,25.394994,211.2652523,39.8394985,22.299238,175.003265,149.608271
269.8098,197.301902,25.396196,211.2647915,39.782344,22.359097,174.942805,149.546609
269.95938,197.3004062,25.3991876,211.2636448,39.8414001,22.306772,174.9936342,149.5944466
269.78644,197.3021356,25.3957288,211.2649706,39.8387578,22.301632,175.0005036,149.6047748
268.66425,197.3133575,25.373285,211.2735741,39.78824125,22.30165,175.0117075,149.6384225
269.43326,197.3056674,25.3886652,211.2676783,39.7744027,22.350094,174.9555734,149.5669082
269.53006,197.3046994,25.3906012,211.2669362,39.8242397,22.304613,175.0000864,149.6094852
269.6971,197.303029,25.393942,211.2656556,39.7311395,22.40523,174.897799,149.503857
269.88458,197.3011542,25.3976916,211.2642182,39.5984521,22.546354,174.7548002,149.3571086
269.77362,197.3022638,25.3954724,211.2650689,39.4889609,22.650852,174.6514118,149.2559394
269.71637,197.3028363,25.3943274,211.2655078,39.18269265,22.954544,174.3482923,148.9539649
269.80307,197.3019693,25.3960614,211.2648431,39.26470615,22.876432,174.4255373,149.0294759
269.378,197.30622,25.38756,211.268102,39.113875,23.008135,174.298085,148.910525
268.6806,197.313194,25.373612,211.2734487,39.131749,22.958878,174.354316,148.980704
268.26578,197.3173422,25.3653156,211.276629,39.1519301,22.92003,174.3973122,149.0319966
268.07822,197.3192178,25.3615644,211.278067,38.9618029,23.101717,174.2175008,148.8559364
270.14322,197.2985678,25.4028644,211.2622353,39.2103979,22.946047,174.3525208,148.9496564
268.86127,197.3113873,25.3772254,211.2720636,39.20419315,22.894564,174.4168233,149.0395979
267.1796,197.328204,25.343592,211.2849564,39.120317,22.902765,174.425439,149.081847
268.47726,197.3152274,25.3695452,211.2750077,39.1772257,22.904251,174.4109764,149.0414312
269.36575,197.3063425,25.387315,211.2681959,39.26564875,22.85581,174.4505325,149.0632175
266.66092,197.3333908,25.3332184,211.2889329,39.0301984,22.969543,174.3638478,149.0306294
269.11108,197.3088892,25.3822216,211.2701484,39.0985046,23.011494,174.2973952,148.9151736
269.84418,197.3015582,25.3968836,211.264528,39.1003211,23.042667,174.2588912,148.8620076
269.8203,197.301797,25.396406,211.264711,38.9476155,23.194298,174.107499,148.711093
270.3673,197.296327,25.407346,211.2605174,39.0932615,23.073267,174.22306,148.815714
269.76642,197.3023358,25.3953284,211.2651241,38.9198459,23.219643,174.0826928,148.6873644
269.3554,197.306446,25.387108,211.2682753,38.86777,23.253223,174.053223,148.666115
269.82065,197.3017935,25.396413,211.2647084,38.44116725,23.700762,173.6010315,148.2046185
270.79013,197.2920987,25.4158026,211.2572757,38.48437585,23.70118,173.5909187,148.1751161
270.5138,197.294862,25.410276,211.2593942,38.125252,24.047869,173.246993,147.836717
270.09103,197.2990897,25.4018206,211.2626354,37.68765235,24.466444,172.8326457,147.4308251
270.56805,197.2943195,25.411361,211.2589783,37.25163125,24.923931,172.3703885,146.9590275
270.13043,197.2986957,25.4026086,211.2623334,37.45815935,24.69771,172.6009857,147.1983771
270.0543,197.299457,25.401086,211.262917,37.3707875,24.781656,172.517801,147.116715
270.19794,197.2980206,25.4039588,211.2618158,37.5856073,24.5733,172.7247206,147.3207618
270.37308,197.2962692,25.4074616,211.2604731,37.5194646,24.647324,172.6489452,147.2414836
270.4266,197.295734,25.408532,211.2600627,37.809551,24.359646,172.936088,147.527556
270.54916,197.2945084,25.4109832,211.2591231,37.9323552,24.242357,173.0521514,147.6411682
270.3231,197.296769,25.406462,211.2608562,37.8929525,24.271587,173.025182,147.61872
270.6463,197.293537,25.412926,211.2583784,38.1090155,24.070068,173.223469,147.810543
270.46893,197.2953107,25.4093786,211.2597382,38.00091185,24.17019,173.1251207,147.7157421
270.01938,197.2998062,25.4003876,211.2631848,38.0798321,24.07104,173.2287662,147.8283786
269.64523,197.3035477,25.3929046,211.2660532,37.92786535,24.20617,173.0973777,147.7044731
268.9424,197.310576,25.378848,211.2714416,37.95793,24.144478,173.166098,147.78725
268.7384,197.312616,25.374768,211.2730056,38.197213,23.896015,173.416601,148.041833
268.88464,197.3111536,25.3776928,211.2718844,38.0417298,24.058079,173.2530746,147.8753818
268.57703,197.3142297,25.3715406,211.2742428,37.89752635,24.18844,173.1257897,147.7542491
268.6275,197.313725,25.37255,211.2738558,38.1254405,23.962797,173.350928,147.978378
268.60434,197.3139566,25.3720868,211.2740334,38.0238713,24.063324,173.2506326,147.8785458
269.02414,197.3097586,25.3804828,211.2708149,38.2093843,23.896702,173.4130566,148.0325738
269.09775,197.3090225,25.381955,211.2702506,38.13797875,23.97142,173.3376025,147.9556475
268.8506,197.311494,25.377012,211.2721454,38.324401,23.773876,173.537618,148.160606
268.11676,197.3188324,25.3623352,211.2777715,38.3998122,23.665442,173.6533904,148.2910552
269.20856,197.3079144,25.3841712,211.269401,38.4808932,23.633492,173.6744224,148.2902512
268.22742,197.3177258,25.3645484,211.2769231,38.3915149,23.678719,173.6390068,148.2744584
267.72018,197.3227982,25.3544036,211.280812,38.1353601,23.912048,173.4107502,148.0563466
267.31274,197.3268726,25.3462548,211.2839357,38.1258483,23.903225,173.4236476,148.0773928
267.59186,197.3240814,25.3518372,211.2817957,37.8814187,24.160215,173.1638664,147.8120292
267.86032,197.3213968,25.3572064,211.2797375,37.9948514,24.058863,173.2625338,147.9053274
268.64462,197.3135538,25.3728924,211.2737246,37.9047029,24.184305,173.1292488,147.7563564
268.43912,197.3156088,25.3687824,211.2753001,37.9579804,24.12178,173.1938288,147.8250464
268.6234,197.313766,25.372468,211.2738873,38.026184,24.061869,173.251897,147.879429
268.4709,197.315291,25.369418,211.2750564,37.9954135,24.085777,173.229514,147.860096
268.0284,197.319716,25.360568,211.2784489,37.984042,24.077236,173.24248,147.881912
267.71176,197.3228824,25.3542352,211.2808765,38.1889222,23.858107,173.4647754,148.1105402
268.22964,197.3177036,25.3645928,211.2769061,38.0807608,23.989573,173.3281306,147.9635378
267.79657,197.3220343,25.3559314,211.2802263,38.25049565,23.80035,173.5216843,148.1657529
267.99783,197.3200217,25.3599566,211.2786833,38.24222535,23.817677,173.5023447,148.1423881
267.45358,197.3254642,25.3490716,211.2828559,38.3689551,23.666456,173.6590082,148.3099366
268.8503,197.311497,25.377006,211.2721477,38.5292705,23.568993,173.742504,148.365498
267.72583,197.3227417,25.3545166,211.2807686,38.62755535,23.420107,173.9026347,148.5481181
268.89703,197.3110297,25.3779406,211.2717894,38.70270135,23.397665,173.9133647,148.5354241
269.0739,197.309261,25.381478,211.2704334,38.7611675,23.347158,173.962103,148.580625
267.1536,197.328464,25.343072,211.2851557,38.699946,23.321966,174.006498,148.663426
265.82385,197.3417615,25.316477,211.2953505,38.53112125,23.430952,173.9108095,148.5943325
264.8273,197.351727,25.296546,211.3029907,38.7488485,23.16838,174.183347,148.886801
265.6132,197.343868,25.312264,211.2969655,38.951087,23.001507,174.342361,149.030097
265.092,197.34908,25.30184,211.3009613,38.62016,23.30898,174.0401,148.73826
266.153,197.33847,25.32306,211.292827,38.316658,23.660227,173.678243,148.355183
266.67575,197.3332425,25.333515,211.2888193,38.87743875,23.12297,174.2102725,148.8767575
266.68802,197.3331198,25.3337604,211.2887252,39.2298279,22.771133,174.5619868,149.2282264
266.50146,197.3349854,25.3300292,211.2901555,39.7417397,22.250826,175.0841594,149.7541302
266.37183,197.3362817,25.3274366,211.2911493,39.75575835,22.230974,175.1053077,149.7778711
266.46936,197.3353064,25.3293872,211.2904016,39.6258112,22.36531,174.9699964,149.6406092
266.0844,197.339156,25.321688,211.2933529,39.604032,22.369766,174.96939,149.647702
266.72372,197.3327628,25.3344744,211.2884515,39.7937854,22.208782,175.1239808,149.7895064
266.16742,197.3383258,25.3233484,211.2927164,40.0799719,21.897562,175.4407638,150.1174154
266.0841,197.339159,25.321682,211.2933552,40.0177435,21.956041,175.383118,150.061436
265.94525,197.3405475,25.318905,211.2944198,40.03460425,21.932932,175.4076155,150.0887105
265.9098,197.340902,25.318196,211.2946915,41.429423,20.536518,176.804384,151.486188
265.66287,197.3433713,25.3132574,211.2965847,41.35272315,20.602106,176.7412653,151.4280079
265.42908,197.3457092,25.3085816,211.2983771,41.2985286,20.64578,176.6999292,151.3913476
265.777,197.34223,25.31554,211.2957097,41.385588,20.574377,176.767853,151.452313
266.53516,197.3346484,25.3307032,211.2898971,41.4852402,20.508842,176.8258064,151.4951032
266.53644,197.3346356,25.3307288,211.2898873,41.6747598,20.31938,177.0152556,151.6845268
266.68942,197.3331058,25.3337884,211.2887144,41.4412499,20.559774,176.7733318,151.4395434
265.74368,197.3425632,25.3148736,211.2959651,40.6507336,21.307732,176.0348312,150.7199576
266.12753,197.3387247,25.3225506,211.2930223,40.62701685,21.348722,175.9900027,150.6674521
266.01807,197.3398193,25.3203614,211.2938615,40.31154715,21.659266,175.6805533,150.3601919
266.2581,197.337419,25.325162,211.2920212,39.8837125,22.097902,175.239517,149.914355
266.0742,197.339258,25.321484,211.2934311,40.287821,21.685518,175.65374,150.332256
266.16537,197.3383463,25.3233074,211.2927322,39.26203865,22.715403,174.6229433,149.2996359
264.46933,197.3553067,25.2893866,211.3057351,40.51891985,21.3822,175.9731067,150.6837201
264.99667,197.3500333,25.2999334,211.3016922,40.51982515,21.405025,175.9450083,150.6450749
264.8289,197.351711,25.296578,211.3029784,40.8558705,21.06143,176.290281,150.993703
265.20358,197.3479642,25.3040716,211.3001059,39.5554711,22.37869,174.9692742,149.6652026
264.81567,197.3518433,25.2963134,211.3030799,39.40780115,22.508904,174.8429393,149.5466259
265.0364,197.349636,25.300728,211.3013876,39.284712,22.641926,174.70771,149.406982
264.6959,197.353041,25.293918,211.3039981,39.2231535,22.688162,174.664879,149.370961
265.14536,197.3485464,25.3029072,211.3005522,39.4501002,22.481441,174.8671054,149.5641982
264.68622,197.3531378,25.2937244,211.3040723,39.2477119,22.663168,174.6899698,149.3962454
264.82394,197.3517606,25.2964788,211.3030165,39.2069423,22.710135,174.6416256,149.3451468
264.47635,197.3552365,25.289527,211.3056813,39.21754975,22.683886,174.6713505,149.3818235
264.22366,197.3577634,25.2844732,211.3076186,39.1138747,22.77619,174.5815734,149.2971002
263.97415,197.3602585,25.279483,211.3095315,38.53715275,23.341684,174.0185745,148.7390915
264.28806,197.3571194,25.2857612,211.3071249,38.3689947,23.523968,173.8331514,148.5473902
264.5708,197.354292,25.291416,211.3049572,38.312086,23.5936,173.760692,148.469276
264.2638,197.357362,25.285276,211.3073109,38.285341,23.60653,173.750832,148.465556
262.47256,197.3752744,25.2494512,211.3210437,38.1104042,23.700861,173.6744134,148.4249622
265.72614,197.3427386,25.3145228,211.2960996,38.2366623,23.721014,173.6217246,148.3072018
267.39398,197.3260602,25.3478796,211.2833128,38.3500011,23.682728,173.6433322,148.2954526
265.44855,197.3455145,25.308971,211.2982278,38.46434775,23.480837,173.8646775,148.5557065
265.69693,197.3430307,25.3139386,211.2963235,37.94985785,24.006504,173.3365267,148.0225881
266.63153,197.3336847,25.3326306,211.2891583,37.82760385,24.170815,173.1628697,147.8302391
266.12473,197.3387527,25.3224946,211.2930437,38.39704285,23.57857,173.7601827,148.4376881
266.3219,197.336781,25.326438,211.2915321,38.6458035,23.338682,173.998099,148.671661
265.4429,197.345571,25.308858,211.2982711,38.7290585,23.215872,174.129699,148.820841
265.80695,197.3419305,25.316139,211.2954801,38.71233675,23.248976,174.0929545,148.7768155
266.0717,197.339283,25.321434,211.2934503,38.6691555,23.304071,174.035212,148.713778
265.08478,197.3491522,25.3016956,211.3010167,38.6527951,23.27602,174.0731322,148.7714366
265.12784,197.3487216,25.3025568,211.3006866,38.6422588,23.288494,174.0602276,148.7576708
264.76044,197.3523956,25.2952088,211.3035033,38.6712098,23.24301,174.1093856,148.8141768
264.67236,197.3532764,25.2934472,211.3041786,38.6731962,23.23706,174.1162164,148.8227692
264.50964,197.3549036,25.2901928,211.3054261,38.6579268,23.245007,174.1098966,148.8197038
264.7943,197.352057,25.295886,211.3032437,38.6103695,23.305374,174.046683,148.750797
264.76297,197.3523703,25.2952594,211.3034839,38.69856865,23.215765,174.1366053,148.8413459
264.63278,197.3536722,25.2926556,211.304482,38.7089381,23.199537,174.1541352,148.8614796
264.66412,197.3533588,25.2932824,211.3042417,38.9090514,23.000834,174.3525248,149.0592424
264.77155,197.3522845,25.295431,211.3034181,38.66430375,23.250416,174.1018685,148.8064375
265.41342,197.3458658,25.3082684,211.2984971,38.8286769,23.114927,174.2309388,148.9226704
266.31674,197.3368326,25.3263348,211.2915717,38.6028503,23.381403,173.9554296,148.6290948
264.90735,197.3509265,25.298147,211.302377,38.72655075,23.19428,174.1566465,148.8584995
264.48166,197.3551834,25.2896332,211.3056406,38.8109267,23.090748,174.2644354,148.9748022
266.18512,197.3381488,25.3237024,211.2925807,38.7374604,23.24087,174.0972788,148.7735764
265.99374,197.3400626,25.3198748,211.294048,38.5761633,23.393555,173.9465076,148.6266328
266.29236,197.3370764,25.3258472,211.2917586,38.5793492,23.403807,173.9332694,148.6074222
265.88834,197.3411166,25.3177668,211.2948561,38.6531983,23.311777,174.0293396,148.7115728
265.12534,197.3487466,25.3025068,211.3007057,38.4484893,23.482151,173.8665956,148.5640888
264.38644,197.3561356,25.2877288,211.3063706,38.5113798,23.38601,173.9701256,148.6823968
263.73404,197.3626596,25.2746808,211.3113724,38.4388818,23.42915,173.9335096,148.6588288
263.94763,197.3605237,25.2789526,211.3097348,38.46356035,23.414083,173.9464407,148.6674881
263.57324,197.3642676,25.2714648,211.3126052,38.2536008,23.607195,173.7570726,148.4856078
263.81415,197.3618585,25.276283,211.3107582,38.28993675,23.5817,173.7801585,148.5038755
263.6981,197.363019,25.273962,211.3116479,38.3424065,23.524008,173.839011,148.565049
263.99753,197.3600247,25.2799506,211.3093523,38.24513285,23.634756,173.7252687,148.4453181
263.3886,197.366114,25.267772,211.3140207,38.25395,23.598537,173.767577,148.499805
263.3046,197.366954,25.266092,211.3146647,38.323469,23.525238,173.841716,148.575624
263.70944,197.3629056,25.2741888,211.311561,38.0639448,23.80298,173.5599256,148.2857368
263.20157,197.3679843,25.2640314,211.3154546,37.92125865,23.922812,173.4451723,148.1811409
263.6259,197.363741,25.272518,211.3122014,38.0322045,23.830961,173.53278,148.260262
262.95883,197.3704117,25.2591766,211.3173156,37.77607135,24.057076,173.3133357,148.0541591
262.8612,197.371388,25.257224,211.3180641,37.786581,24.042173,173.329215,148.071991
262.39175,197.3760825,25.247835,211.3216633,37.64881575,24.158813,173.2172695,147.9694345
261.8071,197.381929,25.236142,211.3261456,37.5176265,24.263693,173.118236,147.882094
262.17703,197.3782297,25.2435406,211.3233094,37.50205435,24.295912,173.0823177,147.8387771
262.48907,197.3751093,25.2497814,211.3209171,37.49695415,24.315054,173.0600553,147.8102739
262.771,197.37229,25.25542,211.3187557,37.465028,24.359667,173.012623,147.757203
262.6974,197.373026,25.253948,211.3193199,37.524243,24.29714,173.075886,147.821938
262.14606,197.3785394,25.2429212,211.3235469,37.2922587,24.504314,172.8742254,147.6313042
262.10733,197.3789267,25.2421466,211.3238438,37.27449585,24.520334,172.8585927,147.6164461
262.24268,197.3775732,25.2448536,211.3228061,37.6072756,24.193645,173.1839282,147.9390746
261.286,197.38714,25.22572,211.3301407,37.664927,24.092943,173.294197,148.068477
261.1772,197.388228,25.223544,211.3309748,37.78801,23.964964,173.423264,148.19972
261.4511,197.385489,25.229022,211.3288749,37.6623065,24.102993,173.282496,148.053474
261.7161,197.382839,25.234322,211.3268432,37.6508135,24.126411,173.256428,148.022106
261.8354,197.381646,25.236708,211.3259286,37.748968,24.033625,173.348021,148.111313
261.66306,197.3833694,25.2332612,211.3272499,37.7230737,24.051764,173.3316054,148.0983442
261.6041,197.383959,25.232082,211.3277019,37.6551945,24.11699,173.266969,148.034887
262.12466,197.3787534,25.2424932,211.3237109,37.5777767,24.217833,173.1609204,147.9184272
262.6572,197.373428,25.253144,211.3196281,37.535831,24.283743,173.089685,147.836541
262.63306,197.3736694,25.2526612,211.3198132,37.5118927,24.306595,173.0670744,147.8144132
262.28986,197.3771014,25.2457972,211.3224444,37.5556277,24.247416,173.1296854,147.8838882
261.2321,197.387679,25.224642,211.3305539,37.2963415,24.459103,172.928576,147.703934
260.9257,197.390743,25.218514,211.332903,37.2768565,24.4648,172.925943,147.707429
261.55652,197.3844348,25.2311304,211.3280667,37.2941334,24.47591,172.9085248,147.6773944
261.35,197.3865,25.227,211.32965,36.97214,24.78861,172.59789,147.37089
261.7783,197.382217,25.235566,211.3263664,37.1147825,24.665241,172.716976,147.48141
261.95166,197.3804834,25.2390332,211.3250373,37.1132717,24.674553,172.7059304,147.4668972
262.40436,197.3759564,25.2480872,211.3215666,36.9785472,24.829649,172.5463074,147.2982202
262.25616,197.3774384,25.2451232,211.3227028,36.9590952,24.842432,172.5350064,147.2898832
260.84277,197.3915723,25.2168554,211.3335388,36.95229765,24.785627,172.6059453,147.3890899
261.5994,197.384006,25.231988,211.3277379,36.949276,24.822697,172.561309,147.329321
261.19293,197.3880707,25.2238586,211.3308542,37.03421685,24.719465,172.6686057,147.4447471
261.13223,197.3886777,25.2226446,211.3313196,37.09992035,24.65103,172.7376477,147.5150031
260.30466,197.3969534,25.2060932,211.3376643,37.0383897,24.67532,172.7216334,147.5155402
260.1639,197.398361,25.203278,211.3387434,37.1838545,24.523521,172.87484,147.671562
259.86533,197.4013467,25.1973066,211.3410325,37.18299185,24.510948,172.8903987,147.6930921
260.175,197.39825,25.2035,211.3386583,37.292113,24.415762,172.982488,147.778988
261.11942,197.3888058,25.2223884,211.3314178,37.4505179,24.299856,173.0889498,147.8665614
260.05704,197.3994296,25.2011408,211.3395627,37.3364738,24.366093,173.0333366,147.8321958
261.1184,197.388816,25.222368,211.3314256,37.589456,24.160872,173.227944,148.005576
261.4266,197.385734,25.228532,211.3290627,37.677279,24.086918,173.298816,148.070284
261.49478,197.3850522,25.2298956,211.32854,37.5838241,24.183441,173.2016112,147.9717156
261.5465,197.384535,25.23093,211.3281435,37.5884425,24.18115,173.203385,147.972455
262.48917,197.3751083,25.2497834,211.3209164,37.48071365,24.331299,173.0438093,147.7940259
262.3202,197.376798,25.246404,211.3222118,37.37718,24.427229,172.949569,147.703165
262.25015,197.3774985,25.245003,211.3227489,37.14405675,24.6572,172.7202985,147.4752955
262.79678,197.3720322,25.2559356,211.318558,36.9126681,24.913187,172.4588452,147.2029096
262.06058,197.3793942,25.2412116,211.3242022,37.1294021,24.663324,172.7160702,147.4748586
262.00882,197.3799118,25.2401764,211.324599,37.2094409,24.580956,172.7989558,147.5587794
261.45615,197.3854385,25.229123,211.3288362,37.40309675,24.36243,173.0230085,147.7938855
261.9667,197.380333,25.239334,211.324922,37.5078425,24.280659,173.099674,147.86034
261.95148,197.3804852,25.2390296,211.3250387,37.5516296,24.236187,173.1442982,147.9052686
262.0897,197.379103,25.241794,211.323979,37.5417265,24.25231,173.126793,147.884999
261.6614,197.383386,25.233228,211.3272626,37.396335,24.378428,173.004958,147.77173
262.22147,197.3777853,25.2444294,211.3229687,37.32741515,24.472551,172.9052343,147.6608049
262.36575,197.3763425,25.247315,211.3218626,37.29255275,24.513906,172.8624365,147.6151215
261.82092,197.3817908,25.2364184,211.3260396,37.5174624,24.264479,173.1173118,147.8808934
263.11227,197.3688773,25.2622454,211.3161393,37.77437415,24.065678,173.3031993,148.0409539
264.07217,197.3592783,25.2814434,211.30878,37.87533065,24.007917,173.3513613,148.0699179
264.42862,197.3557138,25.2885724,211.3060472,37.7113879,24.1879,173.1678138,147.8792414
264.98883,197.3501117,25.2997766,211.3017523,38.19155735,23.73294,173.6171717,148.3173951
264.34787,197.3565213,25.2869574,211.3066663,37.88135815,24.014296,173.3422253,148.0552679
264.9589,197.350411,25.299178,211.3019818,37.8101555,24.112995,173.237416,147.938238
264.12302,197.3587698,25.2824604,211.3083902,37.4074459,24.47809,172.8806798,147.5982194
263.31802,197.3668198,25.2663604,211.3145618,37.6396109,24.2097,173.1571198,147.8907594
264.51013,197.3548987,25.2902026,211.3054223,37.66792485,24.235031,173.1198677,147.8296651
263.12384,197.3687616,25.2624768,211.3160506,37.5318458,24.308727,173.0600346,147.7975578
263.4762,197.365238,25.269524,211.3133491,37.727992,24.128437,173.236801,147.967277
264.62537,197.3537463,25.2925074,211.3045388,37.82400665,24.084135,173.2696113,147.9771039
264.4203,197.355797,25.288406,211.306111,37.7987285,24.100185,173.255612,147.967206
264.4568,197.355432,25.289136,211.3058312,37.822717,24.077839,173.277593,147.988457
265.1929,197.348071,25.303858,211.3001878,37.4836625,24.450018,172.898053,147.594195
265.1689,197.348311,25.303378,211.3003718,37.2383445,24.694256,172.654055,147.350677
266.63916,197.3336084,25.3327832,211.2890998,37.2786322,24.72013,172.6134784,147.2806952
263.55972,197.3644028,25.2711944,211.3127088,37.0726644,24.787523,172.5768798,147.3056854
263.0032,197.369968,25.260064,211.3169755,37.07299,24.762154,172.607814,147.34775
262.7947,197.372053,25.255894,211.318574,37.1064695,24.719292,172.652761,147.396867
263.8708,197.361292,25.277416,211.3103239,37.130742,24.743444,172.617848,147.340432
263.58798,197.3641202,25.2717596,211.3124922,37.2955261,24.565933,172.7981872,147.5264276
263.31915,197.3668085,25.266383,211.3145532,37.20065575,24.648706,172.7181025,147.4517195
262.72763,197.3727237,25.2545526,211.3190882,37.14717735,24.675566,172.6971577,147.4426051
263.71912,197.3628088,25.2743824,211.3114867,37.3677474,24.499613,172.8631958,147.5888134
263.4837,197.365163,25.269674,211.3132916,37.2363405,24.620426,172.744737,147.475063
263.8604,197.361396,25.277208,211.3104036,37.540291,24.333427,173.027969,147.750761
262.85764,197.3714236,25.2571528,211.3180914,37.3537328,24.474861,172.8965626,147.6394098
262.03012,197.3796988,25.2406024,211.3244357,37.2927614,24.498594,172.8811048,147.6405024
262.53677,197.3746323,25.2507354,211.3205514,37.30943965,24.504715,172.8699173,147.6191819
263.3235,197.366765,25.26647,211.3145198,37.4206505,24.428907,172.937858,147.671388
262.77045,197.3722955,25.255409,211.3187599,37.39502425,24.429646,172.9426495,147.6872405
261.98795,197.3801205,25.239759,211.3247591,37.30798975,24.481468,172.8986525,147.6588935
259.88776,197.4011224,25.1977552,211.3408605,37.4195222,24.275427,173.1256954,147.9279402
259.2713,197.407287,25.185426,211.3455867,37.3566555,24.310553,173.096734,147.911308
258.2492,197.417508,25.164984,211.3534228,37.344988,24.276226,173.141282,147.976298
258.25134,197.4174866,25.1650268,211.3534064,37.2527533,24.368557,173.0489296,147.8839028
258.97403,197.4102597,25.1794806,211.3478658,39.45350635,22.200325,175.2099347,150.0304541
257.65762,197.4234238,25.1531524,211.3579582,39.3870789,22.207514,175.2159098,150.0627574
261.98694,197.3801306,25.2397388,211.3247668,39.9854683,21.803944,175.5761866,150.3364478
265.398,197.34602,25.30796,211.2986153,40.496842,21.446068,175.899952,150.591992
266.9085,197.330915,25.33817,211.2870348,40.8039295,21.206953,176.123962,150.785792
261.1351,197.388649,25.222702,211.3312976,40.6991255,21.051954,176.336695,151.113993
260.61777,197.3938223,25.2123554,211.3352638,40.53339965,21.1944,176.1994223,150.9870669
260.9904,197.390096,25.219808,211.3324069,40.304243,21.440325,175.949771,150.729963
260.06775,197.3993225,25.201355,211.3394806,40.11990375,21.583145,175.8161775,150.6148225
259.9323,197.400677,25.198646,211.340519,40.2434945,21.453459,175.947218,150.748572
260.43033,197.3956967,25.2086066,211.3367008,40.18855185,21.530813,175.8648837,150.6562771
260.14813,197.3985187,25.2029626,211.3388643,40.30771185,21.398954,175.9995647,150.7966021
259.9709,197.400291,25.199418,211.3402231,40.3942495,21.304441,176.09585,150.896432
259.705,197.40295,25.1941,211.3422617,39.837602,21.849123,175.553827,150.359727
259.7375,197.402625,25.19475,211.3420125,40.3300905,21.358097,176.044528,150.849778
259.8839,197.401161,25.197678,211.3408901,40.5624015,21.132374,176.268787,151.071109
259.88144,197.4011856,25.1976288,211.340909,41.1021278,20.592537,176.8086486,151.6110198
260.495,197.39505,25.2099,211.336205,41.209339,20.512936,176.882114,151.672214
